"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AY1","AY2","AZ1","AZ2","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","ME1","MW1","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"42367099999","2024-02-14T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","99999,9,9,9","+0183,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+016,1",,,"V020","SYN004BUFR","FM-12","10144,1","4","+0235,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-02-15T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,"99999","22000,1,9,9","+0121,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0244,1","120,N,+0106,1",,"9,9,999,9,+017,1",,"12,1","V020","SYN004BUFR","FM-12","10201,1","4","+0136,1","000500,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-15T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0181,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-007,1",,,"V020","SYN004BUFR","FM-12","10137,1","4","+0245,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-16T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0107,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0270,1","120,N,+0100,1",,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10211,1","4","+0126,1","002000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-16T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0138,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-004,1",,,"V020","SYN004BUFR","FM-12","10133,1","4","+0240,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-17T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0107,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0264,1","120,N,+0084,1",,"9,9,999,9,-025,1",,,"V020","SYN004BUFR","FM-12","10186,1","4","+0126,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-17T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0078,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10121,1","4","+0255,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-18T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0097,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0266,1","120,N,+0086,1",,"9,9,999,9,-023,1",,,"V020","SYN004BUFR","FM-12","10163,1","4","+0125,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-18T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0127,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,-036,1",,,"V020","SYN004BUFR","FM-12","10084,1","4","+0265,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-02-19T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0125,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0280,1","120,N,+0122,1",,"9,9,999,9,-016,1",,,"V020","SYN004BUFR","FM-12","10145,1","4","+0167,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2024-02-19T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0147,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-012,1",,,"V020","SYN004BUFR","FM-12","10072,1","4","+0260,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-02-20T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0148,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0276,1","120,N,+0134,1",,"9,9,999,9,+021,1",,,"V020","SYN004BUFR","FM-12","10166,1","4","+0172,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2024-02-20T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0188,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10082,1","4","+0277,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-21T03:00:00","4","FM-12","99999","V020","24,0006,3,1",,,,,,"99999","99999,9,9,N","+0165,1",,"99,9,+00800,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00800,1,99,9,99,9",,"240,M,+0290,1","240,N,+0156,1",,"9,9,999,9,-032,1",,,"V020","SYN08042367 21596 60000 10180 20165 40132 333 10290 20156 59032 6996/ 555 00006 10039=","FM-12","10132,1","4","+0180,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-21T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0177,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,-039,1",,,"V020","SYN004BUFR","FM-12","10045,1","4","+0245,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-22T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0139,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0268,1","120,N,+0126,1",,"9,9,999,9,-009,1",,,"V020","SYN004BUFR","FM-12","10125,1","4","+0150,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-22T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0124,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+030,1",,,"V020","SYN004BUFR","FM-12","10075,1","4","+0240,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-23T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0095,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0240,1","120,N,+0096,1",,"9,9,999,9,+024,1",,,"V020","SYN004BUFR","FM-12","10151,1","4","+0126,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2024-02-24T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","99999,9,9,9","+0077,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0250,1","120,N,+0076,1",,"9,9,999,9,+012,1",,,"V020","SYN004BUFR","FM-12","10163,1","4","+0122,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-24T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0104,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+001,1",,,"V020","SYN004BUFR","FM-12","10112,1","4","+0252,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-25T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0121,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0254,1","120,N,+0100,1",,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10173,1","4","+0136,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-25T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0078,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+043,1",,,"V020","SYN004BUFR","FM-12","10161,1","4","+0245,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-02-26T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0101,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0256,1","120,N,+0088,1",,"9,9,999,9,+013,1",,,"V020","SYN004BUFR","FM-12","10186,1","4","+0126,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-26T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0105,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+008,1",,,"V020","SYN004BUFR","FM-12","10165,1","4","+0227,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-02-27T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","99999,9,9,9","+0117,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0240,1","120,N,+0108,1",,"9,9,999,9,-013,1",,,"V020","SYN004BUFR","FM-12","10172,1","4","+0150,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-27T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0102,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,-016,1",,,"V020","SYN004BUFR","FM-12","10148,1","4","+0246,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-02-28T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0103,1",,,,,,,,"240,M,+0250,1","240,N,+0126,1",,"9,9,999,9,-006,1",,,"V020","SYN06842367 32996 03202 10156 20103 40165 333 10250 20126 59006 555 10039=","FM-12","10165,1","4","+0156,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-28T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0105,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-005,1",,,"V020","SYN004BUFR","FM-12","10142,1","4","+0252,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-29T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0111,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0264,1","120,N,+0136,1",,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10165,1","4","+0170,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-02-29T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0120,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10153,1","4","+0256,1","004000,1,9,9","320,1,N,0021,1"
"42367099999","2024-03-01T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0099,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0270,1","120,N,+0110,1",,"9,9,999,9,-001,1",,,"V020","SYN004BUFR","FM-12","10166,1","4","+0130,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-01T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0132,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-013,1",,,"V020","SYN004BUFR","FM-12","10139,1","4","+0285,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-02T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","99999,9,9,9","+0172,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0292,1","120,N,+0184,1",,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10150,1","4","+0207,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-03-02T12:00:00","4","FM-12","99999","V020",,,"9,1,99,9","6,1,99,9",,,"99999","22000,1,9,9","+0172,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+028,1",,"60,1","V020","SYN004BUFR","FM-12","10115,1","4","+0192,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-03-03T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,9","+0167,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0236,1","120,N,+0160,1",,"9,9,999,9,-029,1",,,"V020","SYN004BUFR","FM-12","10122,1","4","+0185,1","004000,1,9,9","140,1,N,0021,1"
"42367099999","2024-03-03T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","22000,1,9,9","+0191,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,,,,"9,9,999,9,+010,1",,,"V020","SYN004BUFR","FM-12","10123,1","4","+0222,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-03-04T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,9","+0174,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0232,1","120,N,+0166,1",,"9,9,999,9,+023,1",,,"V020","SYN004BUFR","FM-12","10145,1","4","+0185,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-04T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0132,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-009,1",,,"V020","SYN004BUFR","FM-12","10114,1","4","+0232,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-05T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0080,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0252,1","120,N,+0116,1",,"9,9,999,9,+013,1",,,"V020","SYN004BUFR","FM-12","10160,1","4","+0147,1","004000,1,9,9","050,1,N,0010,1"
"42367099999","2024-03-05T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0074,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,+030,1",,,"V020","SYN004BUFR","FM-12","10144,1","4","+0235,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-06T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0096,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0240,1","120,N,+0098,1",,"9,9,999,9,+003,1",,,"V020","SYN004BUFR","FM-12","10163,1","4","+0142,1","004000,1,9,9","320,1,N,0021,1"
"42367099999","2024-03-06T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","22000,1,9,N","+0104,1",,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0252,1",,,"9,9,999,9,+008,1",,,"V020","SYN05242367 32996 23202 10224 20104 40152 333 10252 58008=","FM-12","10152,1","4","+0224,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-07T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0110,1",,,,,,,,"240,M,+0252,1","240,N,+0090,1",,"9,9,999,9,-010,1",,,"V020","SYN06842367 32996 02302 10144 20110 40153 333 10252 20090 59010 555 10032=","FM-12","10153,1","4","+0144,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2024-03-07T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0090,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10152,1","4","+0247,1","004000,1,9,9","320,1,N,0021,1"
"42367099999","2024-03-08T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0111,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0260,1","120,N,+0120,1",,"9,9,999,9,+008,1",,,"V020","SYN004BUFR","FM-12","10160,1","4","+0175,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2024-03-08T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0109,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10140,1","4","+0256,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-09T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0115,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0274,1","120,N,+0110,1",,"9,9,999,9,+004,1",,,"V020","SYN004BUFR","FM-12","10165,1","4","+0166,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2024-03-09T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0113,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10151,1","4","+0255,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-10T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","22000,1,9,N","+0123,1",,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,"240,M,+0260,1","240,N,+0098,1",,"9,9,999,9,-004,1",,,"V020","SYN06842367 32996 22302 10166 20123 40161 333 10260 20098 59004 555 10032=","FM-12","10161,1","4","+0166,1","004000,1,9,9","230,1,N,0010,1"
"42367099999","2024-03-10T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0128,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-004,1",,,"V020","SYN004BUFR","FM-12","10146,1","4","+0267,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-11T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0110,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0274,1","120,N,+0124,1",,"9,9,999,9,+020,1",,,"V020","SYN004BUFR","FM-12","10181,1","4","+0166,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-11T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0136,1",,,,,,,,"240,M,+0290,1",,,"9,9,999,9,-013,1",,,"V020","SYN05242367 32996 03202 10280 20136 40159 333 10290 59013=","FM-12","10159,1","4","+0280,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-12T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0156,1",,,,,,,,"240,M,+0290,1","240,N,+0130,1",,"9,9,999,9,-013,1",,,"V020","SYN06842367 32996 00000 10180 20156 40167 333 10290 20130 59013 555 10032=","FM-12","10167,1","4","+0180,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-12T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0193,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-016,1",,,"V020","SYN004BUFR","FM-12","10142,1","4","+0295,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-13T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0157,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0308,1","120,N,+0160,1",,"9,9,999,9,-030,1",,,"V020","SYN004BUFR","FM-12","10135,1","4","+0220,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-13T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0133,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-017,1",,,"V020","SYN004BUFR","FM-12","10125,1","4","+0300,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-14T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0182,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0308,1","120,N,+0144,1",,"9,9,999,9,+012,1",,,"V020","SYN004BUFR","FM-12","10147,1","4","+0215,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-14T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0176,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+007,1",,,"V020","SYN004BUFR","FM-12","10132,1","4","+0292,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-15T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0129,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0314,1","120,N,+0157,1",,"9,9,999,9,-010,1",,,"V020","SYN004BUFR","FM-12","10138,1","4","+0216,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-15T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0101,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10133,1","4","+0262,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-16T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0116,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0260,1","120,N,+0141,1",,"9,9,999,9,+031,1",,,"V020","SYN004BUFR","FM-12","10169,1","4","+0202,1","004000,1,9,9","140,1,N,0010,1"
"42367099999","2024-03-16T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0135,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,04000,1,99,9,99,9",,,,,"9,9,999,9,+011,1",,,"V020","SYN004BUFR","FM-12","10144,1","4","+0270,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-17T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0133,1",,"99,9,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00600,1,99,9,99,9",,"120,M,+0294,1","120,N,+0096,1",,"9,9,999,9,+000,1",,,"V020","SYN004BUFR","FM-12","10169,1","4","+0206,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-17T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0159,1",,"99,9,+04000,1,99,9",,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,04000,1,99,9,99,9",,"120,M,+0290,1","120,N,+0272,1",,"9,9,999,9,+001,1",,,"V020","SYN004BUFR","FM-12","10145,1","4","+0276,1","004000,1,9,9","999,9,C,0000,1"
"42367099999","2024-03-18T03:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0131,1",,,,,,,,"240,M,+0290,1","240,N,+0113,1",,"9,9,999,9,-012,1",,,"V020","SYN06842367 32996 02702 10198 20131 40158 333 10290 20113 59012 555 10032=","FM-12","10158,1","4","+0198,1","004000,1,9,9","270,1,N,0010,1"
"42367099999","2024-03-18T12:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0167,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"9,9,999,9,-005,1",,,"V020","SYN004BUFR","FM-12","10140,1","4","+0282,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-19T03:00:00","4","FM-12","99999","V020","99,9999,9,9",,,,"0,1,99,9","0,1,99,9","99999","22000,1,9,9","+0121,1",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0294,1","120,N,+0116,1",,"9,9,999,9,-011,1",,,"V020","SYN004BUFR","FM-12","10145,1","4","+0210,1","004000,1,9,9","320,1,N,0010,1"
"42367099999","2024-03-19T12:00:00","4","FM-12","99999","V020",,,,,,,"99999","99999,9,9,N","+0087,1",,,,,,,,"240,M,+0288,1",,,"9,9,999,9,-025,1",,,"V020","SYN05242367 32996 03202 10280 20087 40115 333 10288 59025=","FM-12","10115,1","4","+0280,1","004000,1,9,9","320,1,N,0010,1"
